id,parent_id,level,objectid,objecttype,querystatus,querytime,querytype,message,created_time
1370,102,2,10154417109190685_10154417831355685,data,fetched (200),57:43.6,Facebook:<post>/comments,First thing I woke up to was this sad news. I loved his voice and STILL jam out to Soundgarden and audioslave. I really loved the pics he posted with himself and his kid. As one of his fans I'm one of the few who has overcome a long long battle with depression and suicide....RIP MY BROTHER. PRAYERS FOR THE FAMILY.,2017-05-18T23:54:27+0000
1371,102,2,10154417109190685_10154417566310685,data,fetched (200),57:43.6,Facebook:<post>/comments,"Been there so many times myself. Here again now. Suicide may seem selfish to those left behind. But I have never wanted to hurt anybody, in fact I've fought it more times than I've attempted it simply because I don't want to hurt anyone. But for me, when I do attempt it, it's because it's so dark, cold, lonely, desperate and incredibly painful that there seems no other way. Fifteen years I've been fighting it. I take tons of meds a day. And have therapies and a carer. In and out of psychiatric units for long periods. It is still incredibly lonely. I am alone with the pain. There may be people around me. But they don't know what's in my mind. 

There's a quote that says 'the bravest thing I ever did, was to continue living when all I wanted to do was die' 

When I am stable I believe that to be true. But when I'm not, and I attempt it, I think I am brave in doing so, because death is even terrifying for those who crave it. Because it is such an unknown end. 

When I am stable I say I live each day like it's my last, because I know it takes only seconds for me to spiral and hit rock bottom. 

I truly feel for him, his family and friends 😞 so tragic. X",2017-05-18T21:39:42+0000
1372,102,2,10154417109190685_10154417649435685,data,fetched (200),57:43.6,Facebook:<post>/comments,I am saddened by the news I can't stop the water falls.  UGH..I am so tired of my teen idols dying. I don't wanna believe that he took his own life. I know he had a history of depression and battled drugs but dammit.... This news crushed me. My heart is heavy and my eyes keep watering. A part of me feels like I died. Soul crushing .... He impacted my life so much growing up. I followed him to anywhere he went- first time I heard his voice I fell in love. His voice went deep into my soul. Temple Of The Dog is the first time I heard his voice and I loved his vocals ever since. He is the same age as my two oldest brothers. Freaking kills me.,2017-05-18T22:06:10+0000
1373,102,2,10154417109190685_10154420588985685,data,fetched (200),57:43.6,Facebook:<post>/comments,"Don't Fight It Alone! 
*Suicide Prevention*

Life's extremely tough waayyy more than any of the human minds think, but guys, you just simply have to face it, that's just life, and yeah, it freakin' sucks, but the only one inside of you that can battle it, is your courage and determination. And when it gets tough, study biology, because it could save your life (Emotionally). Now guys, at the end of the day, you can only prevent someone from taking their own lifes as much as you possibly can, but deep down, the only one who's going to have to toughen your heart up, is going to have to be yourself, because no one can see and feel it, but yourself. But just remember, people do truly care, when circumstances are real bad for you that no one could even imagine. But like the lifelines says guys, DON'T FIGHT IT ALONE! For people who are suffering this, I really wish for hope to come your way as fast as possible. Peace! ;)

I hope this has helped you, and gives you that little bit more power to get back up there, but if it hasn't helped, I'm truly sorry :( . I can only do so much out of my time to help others, Just like you of course. But guys, no matter how tough it gets, there is always light at the end of the tunnel. Remember that! 

But please guys, from my point of view, do not let suicide push you, you push ""IT"", Instead of it pushing you, and you know what pushes it away? Hope! :)",2017-05-20T01:38:21+0000
1374,102,2,10154417109190685_10154420018970685,data,fetched (200),57:43.6,Facebook:<post>/comments,Sometimes people (I) reach out for help from family but they know you are going through Hell but they still don't do nothing. So sometimes you have to fight your battle by yourself. It is hard doing this on your own. I feel sad for the people who lost the love ones. Prays and Thoughts go out to you all.,2017-05-19T20:52:34+0000
1375,102,2,10154417109190685_10154417274980685,data,fetched (200),57:43.6,Facebook:<post>/comments,"It's sad my younger cousin died of this may 4 , beautiful spirit a surprise... Following my fave auntie (his mom's) surprise death of cancer a year ago..the last few weeks I've been asking myself why? We don't know other people feelings or circumstances..I guess just love another, Respect,take time to listen from heart..you never know how much a gift that is to another person..life is a gift no matter how tough..a beautiful journey,hugs!😊 Light and love xo",2017-05-18T19:51:14+0000
1376,102,2,10154417109190685_10154465672305685,data,fetched (200),57:43.6,Facebook:<post>/comments,Rest in Peace Chris WeLOVE you prayers for all those suffering God Bless you you will make it,2017-06-04T20:34:48+0000
1377,102,2,10154417109190685_10154418113670685,data,fetched (200),57:43.6,Facebook:<post>/comments,I tried 2 times and ended up in the hospital guess it wasn't my time now I'm fine and love myself and have 2 grand babies and get to enjoy them I thank GOD I'm here,2017-05-19T02:28:03+0000
1378,102,2,10154417109190685_10154506710085685,data,fetched (200),57:43.6,Facebook:<post>/comments,A month and a day gone :( Prayers for people going through hell in their minds that cannot speak out Rest in Peace Love .,2017-06-17T03:16:21+0000
1379,102,2,10154417109190685_10154465675190685,data,fetched (200),57:43.6,Facebook:<post>/comments,I believe that his was due to being withdrawn from meds and trama PLeASE if you are suffering please call you are not alone and you quill make it,2017-06-04T20:36:07+0000
1380,102,2,10154417109190685_10154417882295685,data,fetched (200),57:43.6,Facebook:<post>/comments,"You can never stop suicide but you can stop the number of people doing it by ? Love , listen, really love , really listen , REALLY LISTEN, REALLY LOVE.",2017-05-19T00:11:57+0000
1381,102,2,10154417109190685_10154417430325685,data,fetched (200),57:43.6,Facebook:<post>/comments,Please just pick up the phone and call!!,2017-05-18T20:48:20+0000
1382,102,2,10154417109190685_10154417884050685,data,fetched (200),57:43.6,Facebook:<post>/comments,Thanks for the awareness,2017-05-19T00:12:22+0000
1383,102,2,10154417109190685_10154417282065685,data,fetched (200),57:43.6,Facebook:<post>/comments,They even have a chatline as well.,2017-05-18T19:53:23+0000
1384,102,2,10154417109190685_10154419005265685,data,fetched (200),57:43.6,Facebook:<post>/comments,Awesome talent. RIP CHRIS!,2017-05-19T11:33:46+0000
1385,102,2,10154417109190685_10154418398095685,data,fetched (200),57:43.6,Facebook:<post>/comments,So saddened to hear about Chris Cornell this morning.,2017-05-19T05:34:36+0000
1386,102,2,10154417109190685_10154417243900685,data,fetched (200),57:43.6,Facebook:<post>/comments,,2017-05-18T19:42:06+0000
1387,102,2,10154417109190685_10154420288855685,data,fetched (200),57:43.6,Facebook:<post>/comments,It's so sad I'm doing better with my depression.,2017-05-19T22:40:29+0000
1388,102,2,10154417109190685_10154417247590685,data,fetched (200),57:43.6,Facebook:<post>/comments,So important to get help.,2017-05-18T19:44:24+0000
1389,102,2,10154417109190685_10154417346090685,data,fetched (200),57:43.6,Facebook:<post>/comments,Heart breaking,2017-05-18T20:06:55+0000
1390,102,2,10154417109190685_10154417187945685,data,fetched (200),57:43.6,Facebook:<post>/comments,We will miss him.,2017-05-18T19:30:49+0000
1391,102,2,10154417109190685_10154417477745685,data,fetched (200),57:43.6,Facebook:<post>/comments,Very sad,2017-05-18T21:07:00+0000
1392,102,2,10154417109190685_10154417188465685,data,fetched (200),57:43.6,Facebook:<post>/comments,So sad :'(,2017-05-18T19:30:59+0000
1393,102,2,10154417109190685_10154418360930685,data,fetched (200),57:43.6,Facebook:<post>/comments,They don't know yet. It's too soon.,2017-05-19T05:16:10+0000
1395,102,2,10154417109190685_10154417121870685,data,fetched (200),57:44.0,Facebook:<post>/comments,Im actually crying. Man😢😧😖😵☹,2017-05-18T19:19:18+0000
1396,102,2,10154417109190685_10154417903095685,data,fetched (200),57:44.0,Facebook:<post>/comments,Anyone know if you can chat online or by text? I'm from Canada.,2017-05-19T00:20:22+0000
